2024-07-17 18:59:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-18 04:37:01 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P173...
2024-07-18 04:38:44 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P173 ran successfully in 103.24 seconds
2024-07-18 04:38:44 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P173...
2024-07-18 04:39:21 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P173 ran successfully in 36.65 seconds
2024-07-18 04:39:21 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P173...
2024-07-18 04:39:21 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P173 created successfully in 0.00 seconds
2024-07-18 04:39:21 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P173
2024-07-18 04:40:29 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P173 created successfully in 68.71 seconds
2024-07-18 04:40:29 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P173...
2024-07-18 04:40:40 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P173 : 4
2024-07-18 04:40:40 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P173 filtered successfully in 10.06 seconds
2024-07-18 04:40:40 |              __main__ |    DEBUG | Time taken for patient AGORL_P173 : 3.77 minutes.
2024-07-18 04:40:40 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 04:40:40 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P174-----------------------------------
2024-07-18 04:40:40 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P174...
2024-07-18 04:40:42 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P174 separated successfully in 2.57 seconds
2024-07-18 04:40:42 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P174...
2024-07-18 04:40:42 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P174 created successfully in 0.18 seconds
2024-07-18 04:40:42 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P174...
2024-07-18 04:40:46 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P174 converted successfully in 3.29 seconds
2024-07-18 04:40:46 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P174...
2024-07-18 04:42:24 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P174 ran successfully in 98.49 seconds
2024-07-18 04:42:24 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P174...
2024-07-18 04:42:59 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P174 ran successfully in 35.02 seconds
2024-07-18 04:42:59 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P174...
2024-07-18 04:42:59 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P174 created successfully in 0.00 seconds
2024-07-18 04:42:59 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P174
2024-07-18 04:44:02 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P174 created successfully in 63.10 seconds
2024-07-18 04:44:02 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P174...
2024-07-18 04:44:21 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P174 : 8
2024-07-18 04:44:21 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P174 filtered successfully in 18.50 seconds
2024-07-18 04:44:21 |              __main__ |    DEBUG | Time taken for patient AGORL_P174 : 3.69 minutes.
2024-07-18 04:44:21 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 04:44:21 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P175-----------------------------------
2024-07-18 04:44:21 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P175...
2024-07-18 04:44:22 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P175 separated successfully in 1.51 seconds
2024-07-18 04:44:22 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P175...
2024-07-18 04:44:22 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P175 created successfully in 0.16 seconds
2024-07-18 04:44:22 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P175...
2024-07-18 04:44:25 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P175 converted successfully in 2.99 seconds
2024-07-18 04:44:25 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P175...
2024-07-18 04:45:57 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P175 ran successfully in 92.10 seconds
2024-07-18 04:45:57 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P175...
2024-07-18 04:46:30 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P175 ran successfully in 32.36 seconds
2024-07-18 04:46:30 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P175...
2024-07-18 04:46:30 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P175 created successfully in 0.00 seconds
2024-07-18 04:46:30 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P175
2024-07-18 04:47:27 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P175 created successfully in 57.19 seconds
2024-07-18 04:47:27 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P175...
2024-07-18 04:47:46 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P175 : 7
2024-07-18 04:47:46 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P175 filtered successfully in 18.72 seconds
2024-07-18 04:47:46 |              __main__ |    DEBUG | Time taken for patient AGORL_P175 : 3.42 minutes.
2024-07-18 04:47:46 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 04:47:46 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P176-----------------------------------
2024-07-18 04:47:46 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P176...
2024-07-18 04:47:48 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P176 separated successfully in 2.23 seconds
2024-07-18 04:47:48 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P176...
2024-07-18 04:47:48 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P176 created successfully in 0.08 seconds
2024-07-18 04:47:48 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P176...
2024-07-18 04:47:49 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P176 converted successfully in 1.31 seconds
2024-07-18 04:47:49 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P176...
2024-07-18 04:48:52 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P176 ran successfully in 62.48 seconds
2024-07-18 04:48:52 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P176...
2024-07-18 04:49:13 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P176 ran successfully in 21.50 seconds
2024-07-18 04:49:13 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P176...
2024-07-18 04:49:13 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P176 created successfully in 0.00 seconds
2024-07-18 04:49:13 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P176
2024-07-18 04:49:41 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P176 created successfully in 27.31 seconds
2024-07-18 04:49:41 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P176...
2024-07-18 04:50:00 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P176 : 8
2024-07-18 04:50:00 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P176 filtered successfully in 18.85 seconds
2024-07-18 04:50:00 |              __main__ |    DEBUG | Time taken for patient AGORL_P176 : 2.23 minutes.
2024-07-18 04:50:00 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 04:50:00 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P177-----------------------------------
2024-07-18 04:50:00 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P177...
2024-07-18 04:50:02 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P177 separated successfully in 2.73 seconds
2024-07-18 04:50:02 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P177...
2024-07-18 04:50:02 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P177 created successfully in 0.16 seconds
2024-07-18 04:50:02 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P177...
2024-07-18 04:50:05 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P177 converted successfully in 3.06 seconds
2024-07-18 04:50:05 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P177...
2024-07-18 04:51:37 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P177 ran successfully in 91.85 seconds
2024-07-18 04:51:37 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P177...
2024-07-18 04:52:09 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P177 ran successfully in 31.64 seconds
2024-07-18 04:52:09 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P177...
2024-07-18 04:52:09 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P177 created successfully in 0.00 seconds
2024-07-18 04:52:09 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P177
2024-07-18 04:53:07 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P177 created successfully in 58.34 seconds
2024-07-18 04:53:07 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P177...
2024-07-18 04:53:29 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P177 : 9
2024-07-18 04:53:29 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P177 filtered successfully in 21.40 seconds
2024-07-18 04:53:29 |              __main__ |    DEBUG | Time taken for patient AGORL_P177 : 3.49 minutes.
2024-07-18 04:53:29 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 04:53:29 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P178-----------------------------------
2024-07-18 04:53:29 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P178...
2024-07-18 04:53:33 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P178 separated successfully in 4.44 seconds
2024-07-18 04:53:33 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P178...
2024-07-18 04:53:33 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P178 created successfully in 0.16 seconds
2024-07-18 04:53:33 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P178...
2024-07-18 04:53:36 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P178 converted successfully in 2.73 seconds
2024-07-18 04:53:36 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P178...
2024-07-18 04:55:04 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P178 ran successfully in 87.83 seconds
2024-07-18 04:55:04 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P178...
2024-07-18 04:55:35 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P178 ran successfully in 31.13 seconds
2024-07-18 04:55:35 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P178...
2024-07-18 04:55:35 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P178 created successfully in 0.00 seconds
2024-07-18 04:55:35 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P178
2024-07-18 04:56:30 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P178 created successfully in 54.89 seconds
2024-07-18 04:56:30 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P178...
2024-07-18 04:56:40 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P178 : 4
2024-07-18 04:56:40 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P178 filtered successfully in 10.19 seconds
2024-07-18 04:56:40 |              __main__ |    DEBUG | Time taken for patient AGORL_P178 : 3.19 minutes.
2024-07-18 04:56:40 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 04:56:40 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P179-----------------------------------
2024-07-18 04:56:40 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P179...
2024-07-18 04:56:44 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P179 separated successfully in 3.81 seconds
2024-07-18 04:56:44 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P179...
2024-07-18 04:56:44 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P179 created successfully in 0.17 seconds
2024-07-18 04:56:44 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P179...
2024-07-18 04:56:47 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P179 converted successfully in 3.04 seconds
2024-07-18 04:56:47 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P179...
2024-07-18 04:58:24 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P179 ran successfully in 96.53 seconds
2024-07-18 04:58:24 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P179...
2024-07-18 04:58:58 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P179 ran successfully in 34.72 seconds
2024-07-18 04:58:58 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P179...
2024-07-18 04:58:58 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P179 created successfully in 0.00 seconds
2024-07-18 04:58:58 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P179
2024-07-18 05:00:06 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P179 created successfully in 67.44 seconds
2024-07-18 05:00:06 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P179...
2024-07-18 05:00:25 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P179 : 8
2024-07-18 05:00:25 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P179 filtered successfully in 18.85 seconds
2024-07-18 05:00:25 |              __main__ |    DEBUG | Time taken for patient AGORL_P179 : 3.74 minutes.
2024-07-18 05:00:25 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 05:00:25 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P180-----------------------------------
2024-07-18 05:00:25 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P180...
2024-07-18 05:00:27 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P180 separated successfully in 2.56 seconds
2024-07-18 05:00:27 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P180...
2024-07-18 05:00:27 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P180 created successfully in 0.20 seconds
2024-07-18 05:00:27 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P180...
2024-07-18 05:00:30 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P180 converted successfully in 2.90 seconds
2024-07-18 05:00:30 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P180...
2024-07-18 05:02:01 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P180 ran successfully in 91.01 seconds
2024-07-18 05:02:01 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P180...
2024-07-18 05:02:33 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P180 ran successfully in 31.64 seconds
2024-07-18 05:02:33 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P180...
2024-07-18 05:02:33 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P180 created successfully in 0.00 seconds
2024-07-18 05:02:33 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P180
2024-07-18 05:03:30 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P180 created successfully in 57.08 seconds
2024-07-18 05:03:30 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P180...
2024-07-18 05:03:50 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P180 : 8
2024-07-18 05:03:50 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P180 filtered successfully in 20.27 seconds
2024-07-18 05:03:50 |              __main__ |    DEBUG | Time taken for patient AGORL_P180 : 3.43 minutes.
2024-07-18 05:03:50 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 05:03:50 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P181-----------------------------------
2024-07-18 05:03:50 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P181...
2024-07-18 05:03:54 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P181 separated successfully in 3.58 seconds
2024-07-18 05:03:54 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P181...
2024-07-18 05:03:54 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P181 created successfully in 0.19 seconds
2024-07-18 05:03:54 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P181...
2024-07-18 05:03:57 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P181 converted successfully in 3.14 seconds
2024-07-18 05:03:57 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P181...
2024-07-18 05:05:35 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P181 ran successfully in 98.01 seconds
2024-07-18 05:05:35 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P181...
2024-07-18 05:06:10 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P181 ran successfully in 35.12 seconds
2024-07-18 05:06:10 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P181...
2024-07-18 05:06:10 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P181 created successfully in 0.00 seconds
2024-07-18 05:06:10 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P181
2024-07-18 05:07:18 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P181 created successfully in 68.05 seconds
2024-07-18 05:07:18 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P181...
2024-07-18 05:07:37 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P181 : 8
2024-07-18 05:07:37 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P181 filtered successfully in 19.04 seconds
2024-07-18 05:07:37 |              __main__ |    DEBUG | Time taken for patient AGORL_P181 : 3.79 minutes.
2024-07-18 05:07:37 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 05:07:37 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P182-----------------------------------
2024-07-18 05:07:37 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P182...
2024-07-18 05:07:40 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P182 separated successfully in 2.16 seconds
2024-07-18 05:07:40 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P182...
2024-07-18 05:07:40 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P182 created successfully in 0.19 seconds
2024-07-18 05:07:40 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P182...
2024-07-18 05:07:43 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P182 converted successfully in 3.19 seconds
2024-07-18 05:07:43 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P182...
2024-07-18 05:09:21 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P182 ran successfully in 98.03 seconds
2024-07-18 05:09:21 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P182...
2024-07-18 05:09:56 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P182 ran successfully in 34.92 seconds
2024-07-18 05:09:56 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P182...
2024-07-18 05:09:56 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P182 created successfully in 0.00 seconds
2024-07-18 05:09:56 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P182
2024-07-18 05:10:59 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P182 created successfully in 63.39 seconds
2024-07-18 05:10:59 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P182...
2024-07-18 05:11:17 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P182 : 6
2024-07-18 05:11:17 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P182 filtered successfully in 17.21 seconds
2024-07-18 05:11:17 |              __main__ |    DEBUG | Time taken for patient AGORL_P182 : 3.65 minutes.
2024-07-18 05:11:17 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 05:11:17 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P184-----------------------------------
2024-07-18 05:11:17 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P184...
2024-07-18 05:11:21 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P184 separated successfully in 4.46 seconds
2024-07-18 05:11:21 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P184...
2024-07-18 05:11:21 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P184 created successfully in 0.18 seconds
2024-07-18 05:11:21 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P184...
2024-07-18 05:11:25 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P184 converted successfully in 3.27 seconds
2024-07-18 05:11:25 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P184...
2024-07-18 05:13:04 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P184 ran successfully in 99.72 seconds
2024-07-18 05:13:04 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P184...
2024-07-18 05:13:41 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P184 ran successfully in 36.31 seconds
2024-07-18 05:13:41 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P184...
2024-07-18 05:13:41 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P184 created successfully in 0.00 seconds
2024-07-18 05:13:41 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P184
2024-07-18 05:14:47 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P184 created successfully in 66.03 seconds
2024-07-18 05:14:47 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P184...
2024-07-18 05:15:07 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P184 : 8
2024-07-18 05:15:07 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P184 filtered successfully in 20.13 seconds
2024-07-18 05:15:07 |              __main__ |    DEBUG | Time taken for patient AGORL_P184 : 3.84 minutes.
2024-07-18 05:15:07 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 05:15:07 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P185-----------------------------------
2024-07-18 05:15:07 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P185...
2024-07-18 05:15:10 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P185 separated successfully in 3.76 seconds
2024-07-18 05:15:10 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P185...
2024-07-18 05:15:11 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P185 created successfully in 0.18 seconds
2024-07-18 05:15:11 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P185...
2024-07-18 05:15:14 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P185 converted successfully in 3.03 seconds
2024-07-18 05:15:14 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P185...
2024-07-18 05:16:48 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P185 ran successfully in 94.25 seconds
2024-07-18 05:16:48 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P185...
2024-07-18 05:17:21 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P185 ran successfully in 32.77 seconds
2024-07-18 05:17:21 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P185...
2024-07-18 05:17:21 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P185 created successfully in 0.00 seconds
2024-07-18 05:17:21 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P185
2024-07-18 05:18:20 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P185 created successfully in 59.17 seconds
2024-07-18 05:18:20 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P185...
2024-07-18 05:18:37 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P185 : 6
2024-07-18 05:18:37 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P185 filtered successfully in 16.99 seconds
2024-07-18 05:18:37 |              __main__ |    DEBUG | Time taken for patient AGORL_P185 : 3.50 minutes.
2024-07-18 05:18:37 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-18 05:18:37 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P186-----------------------------------
2024-07-18 05:18:37 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P186...
