2024-07-19 15:31:02 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-19 15:31:57 |              __main__ |    DEBUG | Time taken for patient AGORL_P197 : 0.00 minutes.
2024-07-19 15:31:57 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:57 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P198-----------------------------------
2024-07-19 15:31:57 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:57 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:57 |              __main__ |    DEBUG | Time taken for patient AGORL_P198 : 0.00 minutes.
2024-07-19 15:31:57 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:57 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P199-----------------------------------
2024-07-19 15:31:57 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:57 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:57 |              __main__ |    DEBUG | Time taken for patient AGORL_P199 : 0.01 minutes.
2024-07-19 15:31:57 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-19 15:31:57 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P200-----------------------------------
2024-07-19 15:31:57 |     generate_phantoms |    DEBUG | junction_top = False
2024-07-19 15:31:57 |     generate_phantoms |    DEBUG | junction_bottom = True
2024-07-19 15:31:57 |              __main__ |    DEBUG | Time taken for patient AGORL_P200 : 0.00 minutes.
2024-07-19 15:31:57 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
